level,series,method,lead_months,n,correlation,rmse,mae,r2,slope,variance_ratio
AM-IMF,IMF5_AMIMF4,Strength component NN,6,129,0.9999272567956197,0.03514892724643245,0.034349257269018434,-0.37527901809328923,0.7514367650860972,0.5647393708376417
AM-IMF,IMF5_AMIMF4,Strength component NN,9,129,0.9992565957159867,0.05246809417868865,0.05128928150777984,-1.9828453419625593,0.6367875337154861,0.4061019344989487
AM-IMF,IMF5_AMIMF4,Strength component NN,12,129,0.999763689961276,0.04990752354212724,0.04871860938090709,-1.627759592385952,0.6485620277720687,0.42083157381857306
AM-IMF,IMF6_AMIMF1,Strength component NN,1,129,0.9996132779621578,0.014088974563624066,0.011253508133366508,0.9976241038003691,1.0385222190519223,1.0793630650096784
AM-IMF,IMF6_AMIMF1,Strength component NN,3,129,0.9996037210707168,0.017285219535203327,0.015446855187084439,0.9963853692697522,1.0523063160648856,1.108226742611389
AM-IMF,IMF6_AMIMF1,Strength component NN,6,129,0.9980737045894691,0.03294487983147456,0.025334486079210926,0.9865129205235992,1.0910920654466858,1.1950816212786652
AM-IMF,IMF6_AMIMF1,Strength component NN,9,129,0.9968111752452572,0.04175059091864175,0.0318297537536938,0.977492521849844,1.1178654033644142,1.2576310014276821
AM-IMF,IMF6_AMIMF1,Strength component NN,12,129,0.993739827623745,0.050128584617564274,0.03841396506533778,0.9659813841132188,1.1325843603210342,1.2989598524941968
AM-IMF,IMF6_AMIMF2,Strength component NN,1,129,0.9969602215697788,0.04535302210630605,0.04345767352718914,0.9257179661574184,0.9968521622021073,0.9997832340566488
AM-IMF,IMF6_AMIMF2,Strength component NN,3,129,0.9976588542531483,0.05383993974416621,0.05218003468857367,0.9074845425012565,1.0259079560647184,1.0574325459830194
AM-IMF,IMF6_AMIMF2,Strength component NN,6,129,0.9893018779525181,0.08143811037064969,0.07634074619945969,0.8233017287426129,0.9906597042850461,1.0027469029982716
AM-IMF,IMF6_AMIMF2,Strength component NN,9,129,0.9952128944993659,0.06741822999323621,0.063559729985297,0.8981769879845263,1.032322336646827,1.0759662776614551
AM-IMF,IMF6_AMIMF2,Strength component NN,12,129,0.9936301666561274,0.07762038809199544,0.07249182820437725,0.8856009900535252,1.0308249879503293,1.0762677792320232
AM-IMF,IMF6_AMIMF3,Strength component NN,1,129,0.19928115877406885,0.021329350789233703,0.02077324867610019,-51.02302775723645,0.30084390473382616,2.2790295380300543
AM-IMF,IMF6_AMIMF3,Strength component NN,3,129,0.292223875750517,0.015489830559290993,0.014985084054770559,-23.68144455793584,0.324181256835008,1.2306779243043064
AM-IMF,IMF6_AMIMF3,Strength component NN,6,129,-0.05588731351382092,0.0283807038778807,0.02773446669489401,-68.43064716295697,-0.07842303700160208,1.9690685969488377
AM-IMF,IMF6_AMIMF3,Strength component NN,9,129,-0.19690302854510586,0.02975438882382191,0.028971831644286343,-62.27610821354348,-0.2613623824348851,1.7619004581438202
